protein	TCGA-AF-2689-01A-21-1932-20	TCGA-AF-2690-01A-11-1932-20	TCGA-AF-3400-01A-21-1932-20	TCGA-AF-3913-01A-11-1933-20	TCGA-AF-3914-01A-21-1933-20	TCGA-AF-5654-01A-41-1936-20	TCGA-AF-6136-01A-13-1934-20	TCGA-AF-6655-01A-13-1935-20	TCGA-AF-6672-01A-41-1936-20	TCGA-AF-A56N-01A-21-A45G-20	TCGA-AG-3574-01A-21-1932-20	TCGA-AG-3578-01A-21-1932-20	TCGA-AG-3580-01A-21-1932-20	TCGA-AG-3581-01A-21-1932-20	TCGA-AG-3582-01A-21-1932-20	TCGA-AG-3583-01A-21-1932-20	TCGA-AG-3584-01A-21-1932-20	TCGA-AG-3586-01A-11-1932-20	TCGA-AG-3587-01A-21-1932-20	TCGA-AG-3591-01A-21-1932-20	TCGA-AG-3593-01A-21-1932-20	TCGA-AG-3594-01A-11-1932-20	TCGA-AG-3598-01A-21-1932-20	TCGA-AG-3599-01A-11-1932-20	TCGA-AG-3600-01A-21-1932-20	TCGA-AG-3601-01A-21-1932-20	TCGA-AG-3602-01A-11-1932-20	TCGA-AG-3605-01A-21-1932-20	TCGA-AG-3609-01A-11-1932-20	TCGA-AG-3612-01A-21-1932-20	TCGA-AG-3725-01A-12-1932-20	TCGA-AG-3727-01A-21-1932-20	TCGA-AG-3731-01A-12-1932-20	TCGA-AG-3742-01A-12-1932-20	TCGA-AG-3878-01A-11-1933-20	TCGA-AG-3881-01A-21-1933-20	TCGA-AG-3882-01A-21-1933-20	TCGA-AG-3885-01A-21-1933-20	TCGA-AG-3891-01A-21-1933-20	TCGA-AG-3893-01A-21-1933-20	TCGA-AG-3896-01A-21-1933-20	TCGA-AG-3898-01A-21-1933-20	TCGA-AG-3901-01A-21-1933-20	TCGA-AG-3902-01A-21-1933-20	TCGA-AG-4001-01A-11-1933-20	TCGA-AG-4005-01A-21-1933-20	TCGA-AG-4007-01A-21-1933-20	TCGA-AG-4008-01A-21-1933-20	TCGA-AG-4015-01A-21-1933-20	TCGA-AG-4021-01A-21-1933-20	TCGA-AG-4022-01A-21-1933-20	TCGA-AG-A002-01A-31-A17N-20	TCGA-AG-A008-01A-31-A17N-20	TCGA-AG-A00C-01A-31-A17N-20	TCGA-AG-A00H-01A-21-A17N-20	TCGA-AG-A00Y-01A-11-A17N-20	TCGA-AG-A011-01A-31-A17N-20	TCGA-AG-A014-01A-11-A17N-20	TCGA-AG-A015-01A-31-A17N-20	TCGA-AG-A016-01A-31-A17N-20	TCGA-AG-A01J-01A-21-A17N-20	TCGA-AG-A01N-01A-31-A17N-20	TCGA-AG-A01W-01A-31-A17N-20	TCGA-AG-A01Y-01A-51-A17N-20	TCGA-AG-A020-01A-31-A17N-20	TCGA-AG-A023-01A-21-A17N-20	TCGA-AG-A026-01A-41-A17N-20	TCGA-AG-A02G-01A-31-A17N-20	TCGA-AG-A02N-01A-21-A17N-20	TCGA-AG-A02X-01A-31-A17N-20	TCGA-AG-A036-01A-21-A17N-20	TCGA-AH-6544-01A-13-1935-20	TCGA-AH-6547-01A-13-1935-20	TCGA-AH-6549-01A-13-1935-20	TCGA-AH-6643-01A-13-1935-20	TCGA-AH-6644-01A-13-1935-20	TCGA-AH-6897-01A-13-1936-20	TCGA-BM-6198-01A-13-1934-20	TCGA-CI-6621-01A-13-1935-20	TCGA-CL-5918-01A-21-1934-20	TCGA-DC-4745-01A-31-1936-20	TCGA-DC-4749-01A-31-1936-20	TCGA-DC-5337-01A-21-1933-20	TCGA-DC-5869-01A-21-1934-20	TCGA-DC-6155-01A-13-1934-20	TCGA-DC-6156-01A-13-1934-20	TCGA-DC-6157-01A-13-1934-20	TCGA-DC-6158-01A-13-1934-20	TCGA-DC-6160-01A-13-1934-20	TCGA-DC-6681-01A-13-1935-20	TCGA-DC-6682-01A-13-1935-20	TCGA-DC-6683-01A-13-1935-20	TCGA-DT-5265-01A-22-1933-20	TCGA-DY-A0XA-01A-21-A17N-20	TCGA-DY-A1DC-01A-21-A17N-20	TCGA-DY-A1DD-01A-11-A17N-20	TCGA-DY-A1DE-01A-21-A17N-20	TCGA-DY-A1DF-01A-21-A17N-20	TCGA-DY-A1DG-01A-21-A17N-20	TCGA-DY-A1H8-01A-31-A17N-20	TCGA-EF-5830-01A-21-1934-20	TCGA-EF-5831-01A-21-1934-20	TCGA-EI-6506-01A-13-1934-20	TCGA-EI-6507-01A-13-1934-20	TCGA-EI-6508-01A-13-1934-20	TCGA-EI-6509-01A-13-1934-20	TCGA-EI-6510-01A-13-1934-20	TCGA-EI-6511-01A-13-1935-20	TCGA-EI-6512-01A-13-1935-20	TCGA-EI-6513-01A-13-1935-20	TCGA-EI-6514-01A-13-1935-20	TCGA-EI-6881-01A-13-1936-20	TCGA-EI-6882-01A-13-1936-20	TCGA-EI-6884-01A-13-1936-20	TCGA-EI-6885-01A-13-1936-20	TCGA-EI-6917-01A-13-1936-20	TCGA-F5-6464-01A-13-1934-20	TCGA-F5-6465-01A-13-1934-20	TCGA-F5-6571-01A-23-1935-20	TCGA-F5-6702-01A-13-1935-20	TCGA-F5-6811-01A-13-1935-20	TCGA-F5-6812-01A-13-1935-20	TCGA-F5-6813-01A-13-1935-20	TCGA-F5-6861-01A-13-1936-20	TCGA-F5-6863-01A-13-1936-20	TCGA-F5-6864-01A-13-1936-20	TCGA-G5-6233-01A-23-1934-20	TCGA-G5-6235-01A-13-1934-20	TCGA-G5-6572-01A-23-1935-20	TCGA-G5-6572-01A-24-2214-20	TCGA-G5-6572-02A-13-2189-20	TCGA-G5-6641-01A-13-1935-20
SERPINE1|PAI-1-M-V	-0.59257557375	-0.4528159105	3.5948079555	1.617972905	2.52095672175	0.49482433675	-1.0839093925	0.45403151575	-0.4014786075		0.1353272735	0.09328783375	-0.77227796625	-0.41796630825	0.4331466585	-0.4714053725	-0.86144718625	-0.66073990275	0.400096834749999	-1.1572744225	-0.79162277925	-0.8081334485	-0.50791951025	-0.41536224325	-0.8157032905	0.78628473975	-0.73888946075	-0.568506107	-0.2908183865	-0.6296399495	-1.19190782775	-0.39021076	-0.115593744	-0.0714034445000001	-0.38172238	2.26723829375	-0.39509995275	-1.3764362335	-0.5404918495	-0.4735008275	-0.60067776175	0.31650380975	0.9010810195	-0.797205899	0.442378999	-0.084139388	-0.06080401425	0.299766045	0.062327719	1.778849817	0.490157028	0.11880800125	-0.92032648875	-0.66242581925	1.12269832825	-0.759018584	-0.50729633	-0.0618171317500001	-0.323319661	-0.68058117075	-0.27811914375	-0.27707763725	0.60291181925	0.10667252575	-0.18705267875	-0.61348250225	-0.0585153425000001	-0.66062830725	0.024497182	0.241426675	-0.20305258125	-0.234545651	-0.1941173305	0.7363544865	1.7312280565	0.67591673275	-0.31632992925	1.26144670175	2.199123567	0.72516249525	0.29063099125	-0.2735513975	-0.48215250475	0.43860246925	0.11093904725	0.92897431425	-0.37763449025	1.30212043625	-0.760107576	-0.0582158850000002	0.43890822425	0.0470306847499999	3.302417838	-0.0792152542500001	0.65649546625	1.0292949615	0.208499326	0.11459045725	-0.632815025	0.0687452332499999	-0.81591875625	0.329501791	-0.13956310325	4.223498847	-0.93120637325	1.107732259	-0.48728438525	0.174550912	-0.66020171725	0.671774827	-0.45074894175	2.80421626075	-0.846687071	-0.42806043775	0.13312276625	0.92569167725	0.8635181235	0.46275210575	-0.23971409925	0.3607397995	0.52843838075	-0.707249658	1.186780821	0.0430522937500002	-0.27444953	0.52678332125	0.18263562375	0.509872638	0.92819615625			-0.934236225
PARP1|PARP_cleaved-M-E	-0.68103331575	-0.414730658500001	-0.191876446500001	-0.260371642000001	0.19230730975	0.17260961275	0.1329030635	-0.163355115250001	0.116926411499999	-1.324033698	-0.8859606245	3.06941167375	1.28070149075	-0.190966647250001	-0.5405561485	0.2439787095	-0.275082241250001	-0.19132094175	-0.28481009625	0.325871537499999	-0.20274777225	-0.6918382545	-0.15696397425	-0.83751006525	-0.1855432555	-0.155426894250001	-0.637387356750001	-0.333618722	-0.6164503405	0.2802553205	0.63481433225	-0.38662075	-0.639564084000001	-0.5223376925	-0.743976310000001	-0.23636068825	0.0902701612499992	-0.4126315955	-0.707509626500001	0.1927150355	-0.364960531750001	0.141953953749999	0.6368319015	-0.138064348	-0.572313961000001	-0.592731817	-0.92228241625	-0.264512566000001	-0.11369805	-0.512372589	0.107297422	0.00990010024999954	0.0215625672499997	0.632648729749999	0.360425334249999	-0.0572583470000005	0.1857475	0.24494794425	-0.118203023	0.12056149425	0.16276388925	0.19446586575	0.17681316425	0.0663564417499994	0.0448876962499993	0.12196354875	0.0292623934999994	0.10943469675	-0.0472953460000002	0.00721145599999995	-0.00132471425000014	0.266968078	0.0590937654999995	0.218834843499999	-0.0708136175000003	-0.0437840172500005	-0.20145711825	-0.11894789725	-0.0733490740000007	0.0814789822499997	0.10368119325	1.6482062585	-0.0366347807500006	-0.0692243397500004	-0.155800303750001	-0.22315030775	0.00166905974999931	0.116910619249999	0.118102633	0.223123924	-0.0178091187500007	-0.11536801025	0.684305633	0.0412247397499997	0.0607694662499998	0.0670052764999999	-0.0381887340000004	7.67912106925	0.238221572999999	-0.11482916375	0.21096442675	0.265672879	-0.0464160492500004	0.265652777	3.74900956875	5.319346007	-0.11079423125	0.275361486	0.0720936837499997	1.425367219	0.58754632525	0.31155946275	0.101502339999999	0.582913962249999	0.25753931625	0.0679976532499998	0.0624871224999998	0.20354015275	0.22186722075	0.0133160974999994	0.0215282897499995	0.251839096	-0.245476001000001	0.11994106675	0.00591902099999952	1.78183075225	0.52835046975	-0.0599080600000004	0.0181242092499998	-1.631944194	-1.971137072	0.18483124
PARP1|PARP1-R-V										0.82171413																																																																																																																										
PXN|Paxillin-R-C										-1.08822668																																																																																																																										
PXN|Paxillin-R-V	0.37896284525	0.7445347635	0.0158879184999999	-0.127538389	1.63848080375	-0.0470810262499999	-0.0984483684999999	-0.19690439925	-0.1833779675		0.1918287855	0.0221943967500001	-0.60168438125	0.14752958075	0.2179504595	-0.0457307934999998	0.06130264175	0.12148771025	0.35412575175	0.0461512405000001	-0.15395623025	-0.8307265065	-0.10103771725	0.15620822875	-0.2400053475	-0.25892456325	0.99166054125	0.0835476170000001	-0.0219328904999998	0.2433963185	0.19148612725	0.0785738150000002	0.266587693	0.9591725005	0.0834783970000001	0.46543035475	-0.89430022075	0.3982076725	-1.1299640965	-0.3978253305	0.25650440925	-0.45463911825	0.4262459095	-0.432414003	0.601816964	-0.950245625	0.39774517475	-0.188289706	0.177747854	0.827914315	0.0475940380000001	-0.24722699175	-0.47124046375	-0.30874969225	-0.19201066775	-0.030054081	-0.645390832	-0.47612543175	0.339686776	-0.0814942677499999	-0.32361554775	-1.12627862525	-0.51482008175	-1.32784296725	-0.62961352275	-0.0602665232499996	-0.6865954365	0.13594570575	-0.436253083	-0.0550128579999999	0.11083812775	-0.329418297	-0.9038544135	0.4748430895	-1.3184350685	-0.88505211025	0.18974212875	-1.04817546825	-1.512016843	-0.66497215675	0.02832633325	-0.8987360635	-0.35122825075	0.26782348125	0.0755584902500003	1.28030998225	0.0737594877499999	-0.30503767575	-1.453668052	0.939825646	-0.50637744375	0.43779974675	0.524643781000001	0.32671768575	-0.66598095575	0.1555256985	-0.0746394369999998	0.23363025325	-0.0347188019999999	0.35322191725	0.138384083750001	0.143129586	-0.79232117525	0.234119333	0.01010503975	0.464932596	-0.24635620825	-1.650323455	-0.14723710225	-0.411250171	0.14814105425	-1.69432777525	0.0936986430000001	-0.0431639557499999	0.34570054725	0.49950482525	-0.0123960024999997	-0.53194815925	-0.594938149249999	0.7098814055	-0.16961699525	0.494410401	-0.246741145	0.18163448675	0.898561897	-0.0209190587499999	-1.18698546025	-0.323744194	0.54377524125	0.591109724	0.349260644	-0.227229475
PCNA|PCNA-M-C										-0.329247643																																																																																																																										
PCNA|PCNA-M-V	0.31269238975	0.0607765040000001	-0.376742777	0.4528469855	0.14596896825	-0.00013953074999995	-0.21628215	0.18874535425	0.0980674619999999		-0.277217399	-0.38874942875	-0.03497700975	-0.40812115575	0.556876274	-0.351228971	-0.18422410275	-0.25367257225	-0.30300982475	-0.100559007	-0.11849202875	-0.23575103	0.0300600172499998	-0.00813808475	0.152967553	0.13856107225	-0.00705847824999997	0.2071243095	0.0992290220000002	0.731727089	0.04136446175	0.0735871005000001	0.0163039404999999	-0.004672712	0.4510896315	0.77397598025	0.47890762575	0.221364488	0.540880111	0.191027849	0.57415163275	0.71550989225	-0.599612589	0.3719534925	0.5006198525	0.3958128075	-0.07963700575	0.1936002285	0.0998659775	0.3053858475	-0.0536266274999999	0.24783247575	-0.10378390725	0.16277875825	0.14126352875	-0.2605457735	-0.4034047245	-0.48206239625	-0.4233846785	0.06780577975	-0.31253548925	0.26465718325	0.0391575837500001	-0.18944403875	0.11890354375	-0.12634420075	0.00610549399999999	-0.63944208675	0.0981105445000001	-0.1814556645	-0.38980722875	-0.2758034465	-0.508306532	0.254038666	0.424157561	0.32749731225	0.32796056625	0.61675494225	0.2349892165	0.15067580675	0.18231187075	0.692625209	1.37511486375	0.35777513275	0.68095875175	-0.45580870425	-0.12143742275	0.04963094175	0.2553563505	-0.7607868785	0.43436509475	-0.27703937175	0.0236048845000006	-0.15018208875	-0.51057699825	-0.172464351	0.0753989845000001	-0.28134581225	-0.1633085865	-0.23393751325	-0.221620226749999	-0.0837476775	-0.27000489075	-0.0972797594999999	0.15938458825	-0.4322389195	-0.17435535775	-0.0397112675	0.01866907625	0.1726998855	-0.48799026125	0.20342214725	0.0742787285000001	-0.22017639225	-0.35981027725	-0.03191770125	-0.512714274	-0.19444867775	-1.08663705075	-0.331135199	0.03600015625	-0.1587588395	0.4279557955	-0.32282479475	-0.619444700499999	-0.46658708125	-0.36539696175	-0.2024613705	-0.43063934325	1.205936194	0.882216942	-0.4575357575
PDCD4|PDCD4-R-C	-0.0255189277499999	-0.2872521335	-1.1636919295	-0.55448428	-0.16349328125	-0.21372889825	0.1386426595	-0.13654156225	0.0780890734999998	1.681234142	-0.1811883885	-0.12446764625	0.21781536175	-0.61491759925	0.6653912635	-0.4743143225	0.12409063575	0.45537100325	0.43440551375	0.6311158675	-0.19678586225	0.5042760135	-0.27071545225	0.25668617875	-0.00924586149999984	-0.63286057425	0.0132284002500001	0.23567855	-0.0701959345000001	0.000138512500000187	1.00342189825	-0.230288897	-0.025696402	0.5062126345	0.161220263	-1.28410465125	0.58210666025	0.7951773315	1.2608902735	2.5000775615	0.14009255525	-0.92708822025	-0.6975428815	0.285902217	-0.156973507	0.745282465	0.0988505207500001	0.377650019	0.0187386019999999	-0.985091945	1.296694495	-1.09037778775	1.20695317925	0.03766923575	-0.51188269475	1.366052431	0.781649725	0.68936525625	-0.113404824	-0.29319065875	0.58986464725	-0.40179610925	-0.62226600675	0.52841963475	0.25062796225	0.70791792575	0.4622082955	0.46477289275	0.560869391	0.817906187	-0.11235692925	1.019421956	0.4813492085	-0.1455345125	-1.0048500305	-0.63124412325	-0.0392256182499999	-0.51978891525	0.600866431	-0.64417347575	0.05358859725	-0.5115878375	-0.0118255377499999	-0.51832714275	-0.58668513975	0.56162841025	-0.68874793725	0.15510802525	-0.305042143	-0.487270549	-0.95944129375	-0.89848098625	-0.525431072999999	-0.32670815525	0.15686178825	0.1945126395	-0.640007902	-0.56749496175	0.760980471	1.23074224625	0.0721619527500007	-0.058750927	0.24881920875	-1.373148759	1.19026877575	-0.372989178	0.0233176497499999	0.412296212	-0.0429832592499999	-0.0419288219999999	-0.13375450375	-1.12113355225	0.460786634	-0.37965909575	0.86664960825	-0.89594304175	-1.2072754235	-0.0341400332499999	-0.49869298825	-0.4207608245	0.19255966075	-1.057383105	-0.815165895	-0.0691467002499997	-0.866995225	-0.41854829975	0.31559365375	-0.817961024	-0.34490908775	1.645311673	2.121993508	0.750938806
PDK1|PDK1_pS241-R-V	0.15047989775	-0.28215776	-0.0505256790000002	-0.0456537335	-0.91827441975	0.00994572225000001	0.458786177	0.18883576125	0.00218161399999994	0.794044714	-0.080956912	-0.35887494875	0.0825773722500001	0.15284143025	0.0934660199999999	0.107723921	0.21526627825	-0.10850933425	0.0397042722499998	-0.046853725	-0.04577343075	0.13055165	-0.0781106997500002	-0.0581584647500001	-0.0473587079999999	0.41641318025	0.07880122275	-0.0917429855	0.439380129	-0.0387386159999999	0.38758486375	0.0805400675000001	-0.0829979115	0.1787893	0.1170464835	-0.03950322875	0.63851690575	0.528607356	0.200434416	-1.231584416	-0.20334326825	0.0955226132499999	-0.032571386	0.2670855655	0.3839398075	-0.0350953505000001	0.17013106925	0.0626719165	0.0543839985	-0.2257078265	0.2746188035	-0.20894325525	-0.000471649249999984	-0.08130277775	-0.38675482925	-0.1547827675	-0.0666303185	-0.08179790525	0.4471489485	0.23822665375	0.0147476327500001	-0.67665012575	-0.33632316725	-1.04340252275	-0.0664902922500002	-0.18244292575	-0.152925875	-0.43005186375	-0.4021672965	-0.2831978365	-0.13944109075	0.0912243624999999	0.00254826600000013	-0.170888455	0.142731119	0.28679824725	-0.25708815275	0.11144809825	0.0562150725000001	0.21302462075	-0.10123747325	-0.0901009849999999	0.13471986775	-0.32737161125	0.12281757375	-0.20441990025	0.18011833025	-0.02507153425	0.2953722895	-0.1768661245	0.0483726137500002	0.24571879825	0.307793806500001	0.41454680225	-0.20334602025	0.339555485	-0.00274791149999987	0.52875793175	-0.0344504094999999	0.43675410675	0.0131748102500004	-0.4929990215	0.10444338325	-0.4013375195	-0.17115095375	-0.0568044514999998	0.13963676025	0.1581444975	0.34322716725	-0.3411577125	0.18796570175	-0.10922074375	0.0784388125000001	-0.10163855025	0.06650540475	-0.33740108425	-0.0919063619999998	-0.10773062675	-0.35215497975	0.0221147799999999	-0.07259549575	-0.1916613115	0.2130840755	-0.16974971475	-0.2284933525	-0.07318657325	-0.06513846275	0.1300238135	0.18033006575	1.104649737	1.24338086	0.00837877149999999
PDK1|PDK1-R-V	-0.00957713224999995	-0.084701774	-0.0954576670000001	-0.0792665185	-0.34084946975	-0.07727905075	0.292002711	0.0824944682500001	-0.164329524	0.696129251	0.049293252	-0.32432515375	0.04247293225	0.09772483725	0.0039024399999999	0.0911061260000001	0.14539819225	-0.0886650852500002	-0.11253033975	-0.466001611	-0.0494623337499999	0.0374344760000002	-0.11684237775	-0.13715668975	-0.167958482	0.21915033025	-0.00264261224999998	-0.1014538055	0.151766804	-0.0857891949999999	0.16972425075	-0.0879646794999999	-0.1301167045	0.020876898	-0.0266756544999999	-0.25030950375	0.41199815475	0.227337988	0.065767216	-0.270295449	-0.0929069742500001	0.0147217852499999	-0.079466575	0.3450784625	0.2131256255	-0.0243655265	0.04551091725	-0.1649584685	-0.1271558235	-0.1762856075	0.0661119375	-0.12482778625	-0.06414314925	-0.00646118475000007	0.00420634875000001	-0.0910322475000001	-0.0109245924999998	-0.00725352824999997	0.2500690195	0.13358744875	-0.0530041052499999	0.58541246325	-0.01517951025	0.30799992425	0.0454781917499998	-0.0880396407499997	-0.014281674	-0.28358756475	-0.3157873955	-0.1186607515	-0.14037722075	0.1407203335	0.151737626	-0.134532833	0.149511148	0.16198310725	-0.30799388875	0.32350034425	0.0441468735000003	0.10844589475	-0.38581647925	0.259612742	0.12865038775	-0.16970911725	-0.10982198425	-0.0877298132500001	0.20179407025	0.26162571275	0.3524018895	-0.2478005095	-0.12478856025	0.0466220922500001	0.00774963550000057	0.32816085325	-0.0396732372499999	0.19135766	0.0513951815000001	0.44989286575	0.0331814235000001	0.0762610137500001	0.280815555250001	-0.1127768955	0.02298311425	0.2986063085	-0.22871475475	-0.1873544185	-0.18413109475	0.3648187155	0.42339503325	0.0744194275000002	0.37090418275	0.10200025625	0.0435993435000002	0.0157921877499999	0.00374669575000008	-0.17384189725	-0.249046219	0.07368962425	-0.13859466075	-0.0817789120000001	-0.09064291375	0.00187514450000015	0.1460917475	-0.12597122575	-0.0488390444999993	-0.14125959625	0.09526125025	0.2118772855	0.08423371375	-2.753803177	-2.92074137	-0.1122119695
PEA15|PEA15_pS116-R-V	1.06012124275	1.854725833	0.0393099879999998	1.5357007325	1.12232427025	0.28421947425	0.081570685	-0.13629843275	-0.223523026	0.252068813	1.960597978	-0.13044843475	-0.38916415675	-0.07666801575	2.007627104	-0.379045856	0.33639040625	-0.27139172025	-0.80117331175	0.437982568	1.47561721825	2.363278399	0.32175167225	1.98320280325	1.755408838	1.03503848125	1.97276759275	0.9876157445	1.755446155	1.52464669	1.56811096775	0.7978029815	1.7006190175	1.553540275	2.1957700235	2.14858433925	1.32887615075	2.205240453	2.357500284	0.900478379	1.61142938075	0.39352142025	-0.753942367	1.2397936245	2.2764172585	2.4505864065	2.57809164225	1.5724819785	-0.6108283585	2.3690123535	1.8774627195	-0.76569665425	-0.28355708525	-0.55500905475	-0.67572892325	-0.6460231585	-0.4906256315	-0.60679024025	-0.2985678195	-0.28081599825	-0.65108367125	-0.20894990375	-0.69438026925	-0.96055969375	-0.82186495925	-0.49687907875	-0.667453812	-0.50798885875	0.2196878725	-0.5567620245	-0.50871217375	-0.1237935675	-0.320466244	0.445162267	1.029856743	1.02826400525	-0.14426545075	0.33834349825	0.7993071605	-0.76551895525	-0.45451916625	0.395213941	1.93756531775	0.08791192475	-0.35980589525	-0.29964834525	0.42440583425	-0.38281323725	0.1714348555	-0.2725386865	-1.10520266325	-0.23010643975	1.2303743275	-0.47283626775	-0.62642404225	-0.344050247	-0.3264171185	-0.62164541525	-0.1478240745	-0.46293497025	0.0487882522500005	-0.0791242304999999	-0.28383579375	0.3676473135	0.20118605225	-0.1132618105	-0.18144540175	-0.4358231635	-0.27733067075	-0.1793090465	0.53127354675	-0.16466089375	-0.4508259865	-0.28794791225	-0.30029754525	-0.46038415625	0.0494816670000002	-0.36346436675	-0.20127138775	0.660856506	-0.36996488175	0.0788520765000001	-0.1531082745	-0.40653884475	0.4962683265	-0.44091364025	-0.11283548975	-0.4704017885	0.64584741075	-0.42617069	-0.445774418	-0.3244806105
PEA15|PEA15-R-V	0.01655813075	0.654319449	0.482416183	0.1520597645	1.29139849325	-0.69850347475	-0.148836231	-0.12090645475	-0.102989836	1.245251961	0.204275511	-0.30384695975	-0.38616478775	0.07664710025	0.0567561149999999	-0.674105796	-0.0283379787500001	-0.52986133825	-0.63712290875	-0.205738023	-0.10164275775	-0.0378993159999998	-0.41517128675	-0.02025736675	-0.247133811	0.0308465992500001	-0.10876998825	-0.4757632255	0.263944003	-0.00495610599999995	-0.38552866925	-0.2127402895	-0.0657217085000001	-0.075374678	0.1117750165	0.27738135425	0.33763204475	-0.224081953	-0.02379737	0.885151944	-0.0866075632500001	0.26513299425	0.00460833399999999	0.0722132224999998	0.0667808835	0.2576425265	0.27166849025	0.1296989925	-0.1723616895	0.4399548995	0.0213128265	-0.58891438025	-0.69453052025	-0.53880988075	-0.14312795625	-0.4583741935	-0.4203456445	-0.12314220325	-0.1525934555	-0.52810687625	-0.22343151625	0.00224805324999999	-0.03542151325	-0.0648937097499999	-0.48647918325	-0.43837923475	-0.336120818	-0.54597762575	-0.6571145785	-0.3522839725	-0.0473069927499998	-0.1681445135	-0.0834272799999999	-0.371450021	0.121879584	0.24471221325	-0.51418875175	0.59196181125	0.0244343745000002	0.13101972975	-0.0924273422500001	0.0537311050000002	0.14395714975	0.17813710875	-0.0715509432499999	0.58743355075	0.64089387925	0.04778429575	0.0863090875	0.4637826485	-0.0496540472500002	0.17209757925	0.179759605500001	-0.14434582075	0.14958271475	0.339475124	0.2068731845	1.01728528875	-0.3343650135	-0.10714556325	-0.00390772174999954	0.1032057135	0.10693508425	-0.1783389755	-0.03242481675	-0.3521233835	-0.31508639375	-0.2263061945	-0.43122893075	-0.1605997925	0.11464492475	-0.0685395887499999	-0.5269158885	-0.0731117182500001	-0.24067878725	0.18988634075	0.623780055	0.34914512525	0.48317410825	0.316958954	0.00461471624999998	0.2549961925	0.7551702985	0.0695540412500002	1.0367581145	0.25083670775	-0.04364372875	0.1701843155	0.41035837175	0.763372712	0.774864746	-0.4567535765
PIK3CA|PI3K-p110-alpha-R-C	-0.0743635852499999	-0.00291431499999995	-0.181097579	0.2056268315	-0.28953280575	0.0662367932500001	-0.00597700799999989	0.27827705925	0.209885906	0.165210436	-0.0771493679999999	-0.07942477375	-0.01450892075	0.23051082025	-0.211864244	0.0108645140000001	-0.12981642475	-0.22211591425	-0.0921026647500001	-0.067966595	0.01453143825	-0.24238199	-0.0693377407500001	-0.17013769375	-0.185968057	-0.47539550575	-0.22995374425	-0.2494451565	-0.154848209	0.0844927050000001	-0.24866214725	-0.2497813375	-0.1499984285	-0.047836532	-0.0554945355	-0.04484052475	-0.07847776425	-0.195234249	-0.21025737	-0.673273851	0.26608140975	0.03897759225	0.146363928	-0.0180725295000002	-0.0225744624999999	-0.3051367635	-0.36931013875	-0.0153206975	-0.0671831565	-0.1734405565	-0.3218726425	-0.17383927025	-0.04371051325	0.21332873425	0.10418563075	-0.1316436505	-0.0205718024999998	0.05070203275	-0.0799160825	0.0646533927499999	0.0951901867500001	0.0645926422500001	0.20584508875	-0.27789579675	0.13631245275	0.0807062362500003	-0.195729426	5.21202500000095e-05	0.0354122095	0.0647947665000002	0.30788498825	-0.0879861205	0.123270217	-0.299082174	-0.229447256	-0.00674801575	-0.04199120075	0.23276234625	-0.2422532575	0.0988354557500001	0.45629210675	-0.023444741	-0.20382836125	0.26669694575	0.0965228417500001	0.13584930675	0.0118152572499999	0.32149258875	0.2340286825	0.2788360575	0.65440825375	0.27972927525	-0.279424941499999	0.15145752825	0.18171955575	0.157967461	0.2825790845	-0.0196657802499997	0.4348166795	0.05983674075	0.0556427192500005	0.3025588155	0.0525322462500001	0.0762551145000001	0.03630758925	-0.1250182035	0.22565056025	0.1197851755	-0.0802770037500001	0.1554366385	0.15799816075	0.26878127725	0.0248396795000001	0.47436885175	-0.0580516842499998	0.25599370275	0.395491822	0.43394224725	-0.04660374375	0.27833366	0.03624260425	0.1834820845	-0.0379313465000001	0.29091211325	0.318772511500001	0.14605781175	-0.00297351475000002	0.2356463725	-0.10141090825	-0.627506551	-0.97457519	0.1005800615
